tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
tt0069559	tvMiniSeries	Farmers, Politics and Bombs	Bauern, Bonzen und Bomben	0	1973	\N	450	\N
tt0069568	tvMiniSeries	The Brontës of Haworth	The Brontës of Haworth	0	1973	\N	60	Biography,Drama,Romance
tt0069570	tvMiniSeries	Joseph Balsamo	Joseph Balsamo	0	1973	1973	255	Crime,History,Mystery
tt0069600	tvMiniSeries	Kortik	Kortik	0	1974	1974	210	Adventure,Family
tt0069601	tvMiniSeries	Krakh inzhenera Garina	Krakh inzhenera Garina	0	1973	1973	247	Crime,Mystery,Sci-Fi
tt0069612	tvMiniSeries	Murder Must Advertise	Murder Must Advertise	0	1973	1974	50	Mystery
tt0069617	tvMiniSeries	Någonstans i Sverige	Någonstans i Sverige	0	1973	1974	350	Drama,War
tt0069621	tvMiniSeries	Die Reise nach Mallorca	Die Reise nach Mallorca	0	1973	\N	\N	\N
tt0069624	tvMiniSeries	Der rote Schal	Der rote Schal	0	1973	1973	\N	Drama
tt0069631	tvMiniSeries	Die sieben Affären der Dona Juanita	Die sieben Affären der Dona Juanita	0	1973	\N	348	\N
tt0069639	tvMiniSeries	The Strauss Family	The Strauss Family	0	1972	1972	60	Drama,Romance
tt0069640	tvMiniSeries	Stülpner-Legende	Stülpner-Legende	0	1973	1973	50	Adventure
tt0069684	tvMiniSeries	The Age of the Medici	L'età di Cosimo de Medici	0	1972	1973	255	Biography,Drama,History
tt0069733	tvMiniSeries	The Ascent of Man	The Ascent of Man	0	1973	1973	50	Documentary,History
tt0069828	tvMiniSeries	Die Brüder Lautensack	Die Brüder Lautensack	0	1973	1973	309	Drama
tt0070024	tvMiniSeries	Eleonora	Eleonora	0	1973	\N	60	\N
tt0070037	tvMiniSeries	Erziehung vor Verdun. Der große Krieg der weißen Männer	Erziehung vor Verdun. Der große Krieg der weißen Männer	0	1973	\N	264	War
tt0070408	tvShort	Monologue	Monologue	0	1973	\N	20	Drama,Short
tt0070570	tvShort	Przejscie podziemne	Przejscie podziemne	0	1974	\N	29	Drama,Short
tt0070644	tvMiniSeries	Scenes from a Marriage	Scener ur ett äktenskap	0	1973	1973	50	Drama
tt0070793	tvShort	There's No Time for Love, Charlie Brown	There's No Time for Love, Charlie Brown	0	1973	\N	24	Animation,Comedy,Family
tt0070798	tvMiniSeries	De tre från Haparanda	De tre från Haparanda	0	1974	1974	30	\N
tt0070904	tvMiniSeries	World on a Wire	Welt am Draht	0	1973	1973	103	Crime,Mystery,Sci-Fi
tt0070964	tvMiniSeries	Aber Vati!	Aber Vati!	0	1974	1979	360	Comedy,Family
tt0070999	tvMiniSeries	Härte 10	Härte 10	0	1974	\N	431	Action,Crime,Thriller
tt0071001	tvMiniSeries	Jack the Ripper	Jack the Ripper	0	1973	1973	\N	Crime,Drama,History
tt0071011	tvMiniSeries	Der Monddiamant	Der Monddiamant	0	1974	\N	210	Drama
tt0071020	tvMiniSeries	Napoleon and Love	Napoleon and Love	0	1974	1974	60	Biography,Drama,History
tt0071021	tvMiniSeries	The National Dream: Building the Impossible Railway	The National Dream: Building the Impossible Railway	0	1974	1974	\N	Documentary,Drama,History
tt0071024	tvMiniSeries	The Nine Tailors	The Nine Tailors	0	1974	1974	50	Mystery
tt0071026	tvMiniSeries	Notorious Woman	Notorious Woman	0	1974	1974	350	Drama
tt0071039	tvMiniSeries	QB VII	QB VII	0	1974	1974	390	Drama,Mystery
tt0071047	tvMiniSeries	Shoulder to Shoulder	Shoulder to Shoulder	0	1974	1974	75	Drama,History
tt0071058	tvMiniSeries	De stille Kracht	De stille Kracht	0	1974	1974	240	Drama
tt0071076	tvMiniSeries	Two Years' Vacation	Deux ans de vacances	0	1974	1974	136	Adventure
tt0071122	tvMiniSeries	Origins of the Mafia	Alle origini della mafia	0	1976	\N	50	Crime,Drama
tt0071311	tvShort	Chief Dan George Speaks	Chief Dan George Speaks	0	1975	\N	20	Documentary,Short
tt0071462	tvMiniSeries	Eleonora Duse	Eleonora Duse	0	1969	\N	\N	\N
tt0071678	tvShort	It's a Mystery, Charlie Brown	It's a Mystery, Charlie Brown	0	1974	\N	24	Animation,Comedy,Family
tt0071679	tvShort	It's the Easter Beagle, Charlie Brown!	It's the Easter Beagle, Charlie Brown!	0	1974	\N	30	Animation,Comedy,Family
tt0072482	tvMiniSeries	Cakes and Ale	Cakes and Ale	0	1974	\N	\N	Drama
tt0072484	tvMiniSeries	The Changes	The Changes	0	1975	1975	240	Family,Fantasy,Sci-Fi
tt0072502	tvMiniSeries	Five Red Herrings	Five Red Herrings	0	1975	1975	50	Crime,Mystery
tt0072507	tvMiniSeries	Grady	Grady	0	1975	1976	30	Comedy
tt0072513	tvMiniSeries	How Green Was My Valley	How Green Was My Valley	0	1975	1976	\N	Drama
tt0072520	tvMiniSeries	Jennie: Lady Randolph Churchill	Jennie: Lady Randolph Churchill	0	1974	1974	50	Biography,Drama,History
tt0072530	tvMiniSeries	Late Call	Late Call	0	1975	\N	54	Drama
tt0072532	tvMiniSeries	The Legend of Robin Hood	The Legend of Robin Hood	0	1975	1975	50	Adventure
tt0072533	tvMiniSeries	Lobster	Lobster	0	1976	\N	58	Crime
tt0072534	tvMiniSeries	Burning Daylight	Lockruf des Goldes	0	1975	1975	370	Adventure,Drama,History
tt0072539	tvMiniSeries	Madame Bovary	Madame Bovary	0	1975	1975	220	Drama
tt0072547	tvMiniSeries	Moses the Lawgiver	Moses the Lawgiver	0	1974	1974	360	Drama
tt0072565	tvMiniSeries	Die Stadt im Tal	Die Stadt im Tal	0	1975	\N	166	Drama
tt0072566	tvMiniSeries	The Stars Look Down	The Stars Look Down	0	1974	1975	60	Drama
tt0072568	tvMiniSeries	Der Strick um den Hals	Der Strick um den Hals	0	1975	\N	282	History
tt0072569	tvMiniSeries	Strogovy	Strogovy	0	1976	\N	\N	Drama
tt0072570	tvMiniSeries	Sunset Song	Sunset Song	0	1971	1971	\N	Drama
tt0072575	tvMiniSeries	Tadellöser & Wolff	Tadellöser & Wolff	0	1975	\N	192	History
tt0072578	tvMiniSeries	Variant 'Omega'	Variant 'Omega'	0	1975	1975	370	War
tt0072592	tvMiniSeries	Three Men of the City	Three Men of the City	0	1974	1974	60	Drama
tt0072687	tvShort	Be My Valentine, Charlie Brown	Be My Valentine, Charlie Brown	0	1975	\N	25	Animation,Comedy,Family
tt0072768	tvMiniSeries	Cash and Company	Cash and Company	0	1975	1975	\N	Action,Drama,Western
tt0072925	tvMiniSeries	Edward the King	Edward the Seventh	0	1975	1975	\N	Biography,Drama,History
tt0073303	video	Queen: Live at the Rainbow	Queen: Live at the Rainbow	0	1992	\N	83	Documentary,Music,Musical
tt0073322	tvMiniSeries	Il lungo viaggio	Il lungo viaggio	0	1975	\N	60	\N
tt0073952	tvMiniSeries	The Adams Chronicles	The Adams Chronicles	0	1976	1976	50	Drama,History
tt0073953	tvMiniSeries	Die Affäre Lerouge	Die Affäre Lerouge	0	1976	\N	\N	Crime,History
tt0073957	tvMiniSeries	Alle Jahre wieder: Die Familie Semmeling	Alle Jahre wieder: Die Familie Semmeling	0	1976	\N	251	Comedy
tt0073960	tvMiniSeries	Arthur Hailey's the Moneychangers	Arthur Hailey's the Moneychangers	0	1976	1976	320	Drama
tt0073967	tvMiniSeries	Bouquet of Barbed Wire	Bouquet of Barbed Wire	0	1976	1976	50	Drama
tt0073971	tvMiniSeries	Captains and the Kings	Captains and the Kings	0	1976	1976	540	Drama
tt0073977	tvMiniSeries	Daniel Druskat	Daniel Druskat	0	1976	1976	431	Crime,Drama
tt0073981	tvMiniSeries	Dickens of London	Dickens of London	0	1976	1977	60	Biography,Drama,Romance
tt0073983	tvMiniSeries	Dni khirurga Mishkina	Dni khirurga Mishkina	0	1976	\N	\N	Drama
tt0073999	tvMiniSeries	The Glittering Prizes	The Glittering Prizes	0	1976	1976	\N	Drama
tt0074006	tvMiniSeries	I, Claudius	I, Claudius	0	1976	1976	50	Biography,Drama,History
tt0074024	tvMiniSeries	Michel Strogoff	Michel Strogoff	0	1975	1977	90	Adventure,Drama,Romance
tt0074034	tvMiniSeries	Once an Eagle	Once an Eagle	0	1976	1977	540	Drama,War
tt0074043	tvMiniSeries	Raskens	Raskens	0	1976	1976	\N	Drama
tt0074048	tvMiniSeries	Rich Man, Poor Man	Rich Man, Poor Man	0	1976	1976	63	Drama
tt0074049	tvMiniSeries	Rock Follies	Rock Follies	0	1976	1976	\N	Drama,Music
tt0074050	tvMiniSeries	Sandokan	Sandokan	0	1976	1976	\N	Action,Adventure,Drama
tt0074055	tvMiniSeries	Sil de strandjutter	Sil de strandjutter	0	1976	1976	328	Drama
tt0074057	tvMiniSeries	Six fois deux/Sur et sous la communication	Six fois deux/Sur et sous la communication	0	1976	\N	100	Documentary
tt0074073	tvMiniSeries	Der Winter, der ein Sommer war	Der Winter, der ein Sommer war	0	1976	\N	350	Drama,History
tt0074078	tvMiniSeries	Zhizn i smert Ferdinanda Lyusa	Zhizn i smert Ferdinanda Lyusa	0	1976	1977	\N	Drama
tt0074183	tvShort	Bariera	Bariera	0	1976	\N	17	Documentary,Short
tt0074275	tvMiniSeries	Camilla	Camilla	0	1976	\N	\N	\N
tt0074406	tvMiniSeries	The Pawn	Les diamants du président	0	1977	\N	52	Adventure
tt0074464	tvMiniSeries	Eleanor and Franklin	Eleanor and Franklin	0	1976	1976	203	Biography,Drama,Romance
tt0074621	tvMiniSeries	Helter Skelter	Helter Skelter	0	1976	1976	97	Crime,Drama,Thriller
tt0074697	tvShort	It's Arbor Day, Charlie Brown	It's Arbor Day, Charlie Brown	0	1976	\N	24	Animation,Comedy,Family
tt0074805	tvShort	The Little Drummer Boy Book II	The Little Drummer Boy Book II	0	1976	\N	30	Adventure,Animation,Drama
tt0074884	tvMiniSeries	McNaughton's Daughter	McNaughton's Daughter	0	1976	1976	100	Drama
tt0075023	tvMiniSeries	Orzowei, il figlio della savana	Orzowei, il figlio della savana	0	1976	1977	30	Adventure
tt0075234	tvShort	Smak muzyki	Smak muzyki	0	1976	\N	\N	Short
tt0075296	tvMiniSeries	Sybil	Sybil	0	1976	1976	66	Biography,Drama
tt0075437	tvSpecial	Doug Henning's World of Magic	Doug Henning's World of Magic	0	1976	\N	60	Family,Fantasy
tt0075468	tvMiniSeries	Twelve Chairs	12 stulev	0	1977	1977	68	Adventure,Comedy,Mystery
tt0075476	tvMiniSeries	Anna Karenina	Anna Karenina	0	1977	1977	500	Drama,History,Romance
tt0075477	tvMiniSeries	Another Bouquet	Another Bouquet	0	1977	1977	60	Drama
tt0075479	tvMiniSeries	Aspen	Aspen	0	1977	1977	288	Drama,Thriller
tt0075491	tvMiniSeries	Children of the Stones	Children of the Stones	0	1977	1977	30	Adventure,Drama,Family
tt0075499	tvMiniSeries	Die Dämonen	Die Dämonen	0	1977	1977	373	\N
tt0075509	tvMiniSeries	France/Tour/Detour/Two/Children	France/tour/détour/deux/enfants	0	1980	1980	26	Documentary
tt0075515	tvMiniSeries	Harold Robbins' 79 Park Avenue	Harold Robbins' 79 Park Avenue	0	1977	1977	360	Drama
tt0075520	tvMiniSeries	Jesus of Nazareth	Jesus of Nazareth	0	1977	1977	96	Biography,Drama,History
tt0075522	tvMiniSeries	Die Kette	Die Kette	0	1977	\N	178	Crime
tt0075526	tvMiniSeries	Will Shakespeare	Will Shakespeare	0	1978	1978	60	Biography,Drama,History
tt0075534	tvMiniSeries	Marie Curie	Marie Curie	0	1977	1977	50	Biography,Drama
tt0075555	tvMiniSeries	Our Mutual Friend	Our Mutual Friend	0	1976	1976	50	Drama
tt0075557	tvMiniSeries	The Pallisers	The Pallisers	0	1974	1975	50	Drama,Romance
tt0075566	tvMiniSeries	The Rhinemann Exchange	The Rhinemann Exchange	0	1977	1977	300	Drama,Thriller,War
tt0075572	tvMiniSeries	Roots	Roots	0	1977	1977	74	Biography,Drama,History
tt0075580	tvMiniSeries	Seventh Avenue	Seventh Avenue	0	1977	1977	360	Drama
tt0075591	tvMiniSeries	Tale	Tale	0	1977	1979	60	Comedy,Drama
tt0075594	tvMiniSeries	Testimony of Two Men	Testimony of Two Men	0	1977	1977	360	Drama
tt0075597	tvMiniSeries	Washington: Behind Closed Doors	Washington: Behind Closed Doors	0	1977	1977	750	Drama
tt0075641	tvMiniSeries	The Age of Uncertainty	The Age of Uncertainty	0	1977	1977	60	Documentary
tt0075890	tvMiniSeries	Crni dani	Crni dani	0	1978	1978	85	Drama,History
tt0076217	tvShort	It's Your First Kiss, Charlie Brown	It's Your First Kiss, Charlie Brown	0	1977	\N	24	Animation,Comedy,Family
tt0076736	tvMiniSeries	Soldaty svobody	Soldaty svobody	0	1977	1977	599	Drama,History,War
tt0076911	tvShort	What a Nightmare, Charlie Brown!	What a Nightmare, Charlie Brown!	0	1978	\N	30	Animation,Comedy,Drama
tt0076974	tvMiniSeries	Against the Wind	Against the Wind	0	1978	1978	50	Drama,History,Western
tt0076981	tvMiniSeries	The Awakening Land	The Awakening Land	0	1978	1978	333	Drama,History,Western
tt0076986	tvMiniSeries	Black Beauty	Black Beauty	0	1978	1978	300	Drama
tt0076993	tvMiniSeries	Centennial	Centennial	0	1978	1979	105	Action,Adventure,Drama
tt0076998	tvMiniSeries	D'artagnan and Three Musketeers	D'Artanyan i tri mushketyora	0	1979	1979	73	Adventure,History,Musical
tt0076999	tvMiniSeries	The Dain Curse	The Dain Curse	0	1978	1978	360	Crime,Drama,Mystery
tt0077006	tvMiniSeries	Der eiserne Gustav	Der eiserne Gustav	0	1979	1979	385	Drama,Family,Romance
tt0077007	tvMiniSeries	An Englishman's Castle	An Englishman's Castle	0	1978	1978	50	Drama,Sci-Fi,Thriller
tt0077010	tvMiniSeries	Flambards	Flambards	0	1979	1979	780	Drama
tt0077025	tvMiniSeries	Holocaust	Holocaust	0	1978	1978	95	Drama,History,Romance
tt0077037	tvMiniSeries	Kidnapped	Kidnapped	0	1978	1978	390	Adventure,Drama,History
tt0077038	tvMiniSeries	King	King	0	1978	1978	271	Biography,Drama,History
tt0077039	tvMiniSeries	Lady Audleys Geheimnis	Lady Audleys Geheimnis	0	1978	\N	\N	Crime,History
tt0077042	tvMiniSeries	Lillie	Lillie	0	1978	1978	\N	Adventure,Biography,Drama
tt0077043	tvMiniSeries	Loose Change	Loose Change	0	1978	1978	360	Drama
tt0077045	tvMiniSeries	The Lost Boys	The Lost Boys	0	1978	1978	274	Biography,Drama
tt0077048	tvMiniSeries	Ein Mann für alle Fälle	Ein Mann für alle Fälle	0	1978	\N	\N	Comedy
tt0077052	tvMiniSeries	The Mayor of Casterbridge	The Mayor of Casterbridge	0	1978	1978	350	Drama
tt0077055	tvMiniSeries	Nicholas Nickleby	Nicholas Nickleby	0	1977	1977	330	Drama
tt0077059	tvMiniSeries	Pearl	Pearl	0	1978	1978	278	Drama,Romance,War
tt0077060	tvMiniSeries	Pennies from Heaven	Pennies from Heaven	0	1978	1979	75	Drama,Musical,Romance
tt0077067	tvMiniSeries	Rebecca	Rebecca	0	1979	1979	205	Drama,Mystery,Romance
tt0077099	tvMiniSeries	Wheels	Wheels	0	1978	1978	600	Drama
tt0077104	tvMiniSeries	The Word	The Word	0	1978	1978	480	Drama
tt0077106	tvMiniSeries	Wuthering Heights	Wuthering Heights	0	1978	1978	300	Drama
tt0077109	tvMiniSeries	Zeit zum Aufstehn	Zeit zum Aufstehn	0	1978	\N	180	\N
tt0077110	tvMiniSeries	Zwei himmlische Töchter	Zwei himmlische Töchter	0	1978	1978	60	Comedy
tt0077128	tvMiniSeries	Elective Affinities	Le affinità elettive	0	1978	\N	60	Drama
tt0077159	tvMiniSeries	Ill-Fated Love	Amor de Perdição: Memórias de uma Família	0	1978	1978	262	Drama,Romance
tt0077178	video	Art Game	Art Game	0	1978	\N	12	Short
tt0077205	tvMiniSeries	Il balordo	Il balordo	0	1978	1978	\N	Drama
tt0077399	tvMiniSeries	The Dark Secret of Harvest Home	The Dark Secret of Harvest Home	0	1978	1978	300	Drama,Horror,Mystery
tt0077521	tvMiniSeries	Evening in Byzantium	Evening in Byzantium	0	1978	1978	240	Drama
tt0077657	tvMiniSeries	Hard Times	Hard Times	0	1977	1977	\N	Drama
tt0077853	tvMiniSeries	Ligabue	Ligabue	0	1977	\N	200	Biography,Drama
tt0078037	tvMiniSeries	Oppenheimer	Oppenheimer	0	1980	1980	420	Biography,Drama,History
tt0078129	tvMiniSeries	Quatermass	Quatermass	0	1979	1979	204	Drama,Sci-Fi,Thriller
tt0078509	tvMiniSeries	A Woman Called Moses	A Woman Called Moses	0	1978	1978	240	Biography,Drama
tt0078565	tvMiniSeries	Backstairs at the White House	Backstairs at the White House	0	1979	1979	540	Drama,History
tt0078575	tvMiniSeries	Blind Ambition	Blind Ambition	0	1979	1979	480	Biography,Drama
tt0078576	tvMiniSeries	Blindpassasjer	Blindpassasjer	0	1978	1978	110	Horror,Mystery,Sci-Fi
tt0078581	tvMiniSeries	California Fever	California Fever	0	1979	1979	60	Adventure
tt0078588	tvMiniSeries	Connections	Connections	0	1978	1978	50	Documentary,History
tt0078590	tvMiniSeries	Crime and Punishment	Crime and Punishment	0	1979	1979	225	Drama
tt0078601	tvMiniSeries	Disraeli: Portrait of a Romantic	Disraeli	0	1978	1978	60	Biography,Drama,History
tt0078614	tvMiniSeries	The French Atlantic Affair	The French Atlantic Affair	0	1979	1979	278	Adventure,Drama
tt0078616	tvMiniSeries	From Here to Eternity	From Here to Eternity	0	1979	1979	360	Drama
tt0078628	tvMiniSeries	Ike: The War Years	Ike	0	1979	1979	291	Biography,Drama,History
tt0078634	tvMiniSeries	Ein Kapitel für sich	Ein Kapitel für sich	0	1979	\N	366	Drama
tt0078639	tvMiniSeries	The Last Convertible	The Last Convertible	0	1979	1979	360	Drama
tt0078643	tvMiniSeries	Little Women	Little Women	0	1978	1978	194	Drama,Family,Romance
tt0078648	tvMiniSeries	Little Tragedies	Malenkie tragedii	0	1980	1980	240	Drama,History,Horror
tt0078649	tvMiniSeries	A Man Called Intrepid	A Man Called Intrepid	0	1979	1979	360	Adventure,Drama,War
tt0078653	tvMiniSeries	Matilda's England	Matilda's England	0	1979	\N	60	Drama
tt0078655	tvMiniSeries	The Meeting Place Cannot Be Changed	Mesto vstrechi izmenit nelzya	0	1979	1979	74	Action,Adventure,Crime
tt0078660	tvMiniSeries	Mor gifter sig	Mor gifter sig	0	1979	1980	\N	Drama
tt0078661	tvMiniSeries	My Son, My Son	My Son, My Son	0	1979	\N	440	Drama
tt0078666	tvMiniSeries	Oresteia	Oresteia	0	1979	1979	255	Drama
tt0078672	tvMiniSeries	Pride and Prejudice	Pride and Prejudice	0	1980	1980	53	Comedy,Drama,Romance
tt0078673	tvMiniSeries	The Adventures of the Electronic	Priklyucheniya Elektronika	0	1980	1980	72	Adventure,Comedy,Crime
tt0078678	tvMiniSeries	Roots: The Next Generations	Roots: The Next Generations	0	1979	1979	120	Biography,Drama,History
tt0078683	tvMiniSeries	The Scarlet Letter	The Scarlet Letter	0	1979	1979	60	Drama
tt0078686	tvMiniSeries	Segodnya i zavtra	Segodnya i zavtra	0	1979	\N	\N	Drama
tt0078696	tvMiniSeries	Studs Lonigan	Studs Lonigan	0	1979	1979	360	Drama
tt0078699	tvMiniSeries	Testament of Youth	Testament of Youth	0	1979	1979	200	Drama,Romance,War
tt0078700	tvMiniSeries	Theodor Chindler - Die Geschichte einer deutschen Familie	Theodor Chindler - Die Geschichte einer deutschen Familie	0	1979	1979	480	Drama,History
tt0078706	tvMiniSeries	Turnabout	Turnabout	0	1979	1979	30	Comedy,Fantasy
tt0078914	tvShort	Bugs Bunny's Christmas Carol	Bugs Bunny's Christmas Carol	0	1979	\N	8	Animation,Comedy,Family
tt0079174	tvShort	Freeze Frame	Freeze Frame	0	1979	\N	6	Animation,Comedy,Family
tt0079179	tvShort	Fright Before Christmas	Fright Before Christmas	0	1979	\N	7	Animation,Comedy,Family
tt0079243	tvMiniSeries	Die große Flatter	Die große Flatter	0	1979	\N	271	Drama
tt0079275	video	He Did It	He Did It	0	1979	\N	\N	\N
tt0079379	video	Julius Caesar	Julius Caesar	0	1979	\N	\N	Drama,History
tt0079582	tvMiniSeries	Mr. Horn	Mr. Horn	0	1979	1979	180	Action,Adventure,Biography
tt0079683	video	Othello	Othello	0	1979	\N	\N	Drama,Romance
tt0079750	tvMiniSeries	Priklyucheniya printsa Florizelya	Priklyucheniya printsa Florizelya	0	1979	\N	64	Adventure,Comedy,Crime
tt0079783	tvMiniSeries	The Rebels	The Rebels	0	1979	1979	240	Drama,History,War
tt0079809	tvMiniSeries	Ride on Stranger	Ride on Stranger	0	1979	1979	50	Drama
tt0079825	tvMiniSeries	Le rose di Danzica	Le rose di Danzica	0	1979	\N	270	Drama
tt0079840	tvMiniSeries	The Sacketts	The Sacketts	0	1979	1979	120	Drama,Western
tt0079844	tvMiniSeries	Salem's Lot	Salem's Lot	0	1979	1979	183	Horror
tt0079877	tvMiniSeries	The Seekers	The Seekers	0	1979	1979	240	Drama,History,War
tt0079902	tvMiniSeries	Sherlock Holmes and Doctor Watson	Sherlok Kholms i doktor Vatson	0	1980	1980	67	Crime,Mystery
tt0080161	tvShort	You're the Greatest, Charlie Brown	You're the Greatest, Charlie Brown	0	1979	\N	24	Animation,Comedy,Family
tt0080191	tvMiniSeries	Archiv des Todes	Archiv des Todes	0	1980	1980	742	Action,Adventure,Drama
tt0080196	tvMiniSeries	Berlin Alexanderplatz	Berlin Alexanderplatz	0	1980	1980	64	Crime,Drama
tt0080197	tvMiniSeries	Beulah Land	Beulah Land	0	1980	1980	281	Drama
tt0080201	tvSpecial	Boom Boom.... Out Go the Lights	Boom Boom.... Out Go the Lights	0	1981	\N	30	Comedy,Music
tt0080207	tvMiniSeries	The Contender	The Contender	0	1980	1980	60	Drama
tt0080212	tvMiniSeries	Edward & Mrs. Simpson	Edward & Mrs. Simpson	0	1978	1978	350	Drama,History,Romance
tt0080215	tvMiniSeries	The Flame Trees of Thika	The Flame Trees of Thika	0	1981	\N	50	Biography,Drama
tt0080230	tvMiniSeries	Hollywood	Hollywood	0	1980	1980	676	Biography,Comedy,Documentary
tt0080242	tvMiniSeries	The Martian Chronicles	The Martian Chronicles	0	1980	1980	98	Drama,Mystery,Sci-Fi
tt0080270	tvMiniSeries	Scruples	Scruples	0	1980	1980	279	Drama,Romance
tt0080274	tvMiniSeries	Shogun	Shogun	0	1980	1980	109	Adventure,Drama,History
tt0080275	tvMiniSeries	Sinkadus	Sinkadus	0	1980	1980	270	Comedy,Crime
tt0080292	tvMiniSeries	Thérèse Raquin	Thérèse Raquin	0	1980	1980	173	Drama
tt0080296	tvMiniSeries	The Timeless Land	The Timeless Land	0	1980	1980	55	Adventure,Drama,History
tt0080297	tvMiniSeries	Tinker Tailor Soldier Spy	Tinker Tailor Soldier Spy	0	1979	1979	45	Drama,Mystery,Thriller
tt0080298	tvMiniSeries	To Serve Them All My Days	To Serve Them All My Days	0	1980	1981	673	Drama
tt0080302	tvMiniSeries	Vienna 1900	Vienna 1900	0	1973	1974	50	Drama,History
tt0080330	tvShort	Act of God	Act of God	0	1980	\N	25	Documentary,Short
tt0080336	tvMiniSeries	Partners in Crime	Partners in Crime	0	1983	1984	50	Crime,Drama,Mystery
tt0080558	tvMiniSeries	Condominium	Condominium	0	1980	1980	240	Action,Drama,Thriller
tt0080587	tvShort	Daffy Flies North	Daffy Flies North	0	1980	\N	7	Animation,Comedy,Family
tt0080629	video	Dinosaurs!	Dinosaurs!	0	1987	\N	30	Adventure,Animation,Comedy
tt0080659	tvMiniSeries	The Dream Merchants	The Dream Merchants	0	1980	1980	240	Drama
tt0080663	tvShort	Duck Dodgers and the Return of the 24½th Century	Duck Dodgers and the Return of the 24½th Century	0	1980	\N	6	Animation,Comedy,Family
tt0080697	video	The Essential Mike Oldfield	The Essential Mike Oldfield	0	1980	\N	70	Documentary,Music
tt0080832	tvMiniSeries	Guyana Tragedy: The Story of Jim Jones	Guyana Tragedy: The Story of Jim Jones	0	1980	\N	192	Biography,Drama
tt0080878	tvMiniSeries	The History of Mr. Polly	The History of Mr. Polly	0	1980	1980	30	Comedy,Drama
tt0080935	tvMiniSeries	Seagull Island	Seagull Island	0	1981	\N	217	Adventure,Drama,Horror
tt0081033	tvMiniSeries	The Last Outlaw	The Last Outlaw	0	1980	1980	\N	Biography,Crime,Drama
tt0081082	tvMiniSeries	Lucinda Brayford	Lucinda Brayford	0	1980	1980	200	Drama,History,Romance
tt0081134	tvMiniSeries	Martin Eden	Martin Eden	0	1979	\N	358	Drama
tt0081154	video	The Merry Wives of Windsor	The Merry Wives of Windsor	0	1980	\N	\N	Comedy,Romance
tt0081217	tvMiniSeries	Nana	Nana	0	1981	1981	90	Drama
tt0081361	tvShort	Portrait of the Artist as a Young Bunny	Portrait of the Artist as a Young Bunny	0	1980	\N	7	Animation,Comedy,Family
tt0081443	tvMiniSeries	A Rumor of War	A Rumor of War	0	1980	1980	114	Biography,Drama,War
tt0081540	tvShort	Soup or Sonic	Soup or Sonic	0	1980	\N	9	Animation,Comedy,Family
tt0081543	tvShort	Spaced Out Bunny	Spaced Out Bunny	0	1980	\N	6	Animation,Comedy,Family
